tsne1D,tsne2D,Standard_Cluster,Membership_Probability,Sample_Name
-11.68206318853128,-22.30870165622311,5.0,0.9840715178987973,AP024132.2
31.825600824165925,-12.673544521612728,0.0,0.4709614347137166,AP024472.1
29.203595197747013,-17.947362237553136,0.0,0.7869974164685245,AP024474.1
29.20695283638849,-17.947403236463842,0.0,0.7875010780644021,AP024476.1
-33.22787569004262,9.808266738655242,2.0,1.0,AP024584.1
-17.82916326883972,29.498145273170973,3.0,0.618249276583709,AP024696.1
-11.59216839565032,25.99476128951695,3.0,1.0,AP026477.1
-11.889115279466548,27.01044197451742,3.0,1.0,AP026480.1
-11.12961018460092,-19.10653638977488,5.0,1.0,AP026515.1
-12.166024791413902,25.404974005700407,3.0,1.0,AP026519.1
26.70981085460828,23.88729730554869,8.0,0.680332893120066,AP026521.1
27.014576329055405,-11.448811607940117,0.0,0.3881195317235874,AP026740.1
27.018982780272307,-11.448411076069068,0.0,0.3882222348738814,AP026743.1
7.197963167795193,-3.3966542006891753,7.0,0.9273699847582945,AP026747.1
27.01878149558636,-11.448805525678235,0.0,0.3882301697595301,AP026748.1
27.01158835177901,-11.448445426172905,0.0,0.38802850682221784,AP026752.1
2.21642936451574,-6.76858495139647,7.0,0.980931255238663,AP026753.1
27.01300616423549,-11.447461836354758,0.0,0.38803289648749467,AP026756.1
27.011016847983797,-11.448025649206052,0.0,0.3879993788591037,AP026760.1
27.010594872722688,-11.44894432490766,0.0,0.38801904485114597,AP026762.1
-15.40196448853753,27.513767699324095,3.0,0.9518691398458543,AP027447.1
-13.199633650132187,-17.57093031390111,5.0,1.0,AP028811.1
18.47533933420064,-5.269502805267969,-1.0,0.0,AP028812.1
-20.01938856290526,-13.16211315445625,-1.0,0.0,AP028817.1
18.463821825980986,-5.260193000445137,-1.0,0.0,AP028819.1
-20.018206171935734,-13.160980788058147,-1.0,0.0,AP028824.1
18.461033016314605,-5.265000468428779,-1.0,0.0,AP028825.1
-20.018209726957494,-13.160959850439465,-1.0,0.0,AP028828.1
18.463704946830497,-5.260894975492278,-1.0,0.0,AP028830.1
-20.018164598928394,-13.160885506007942,-1.0,0.0,AP028833.1
18.463462672281263,-5.2608881368293465,-1.0,0.0,AP028835.1
-20.017035545206443,-13.163267921088186,-1.0,0.0,AP028838.1
18.464167291477477,-5.259889204544661,-1.0,0.0,AP028840.1
-20.01842374160268,-13.161762826176735,-1.0,0.0,AP028843.1
